shop_name,goods_name,loc,prices,sum_body
vicans,方恰拉推荐into you唇泥马利联名款女主角唇釉em23雾面丝绒08,浙江 ,39.0,15000.0
gogotales旗舰店,gogotales戈戈舞浮雕蝴蝶结唇泥丝绒雾面哑光唇釉学生款平价,河北 ,25.0,95000.0
苏宁易购官方旗舰店,【万火453】口红女故宫风唇彩礼盒装套装全套大牌正品化妆品彩妆,广东 ,198.0,784.0
阿飞_1219,MAC口红魅可marrakesh CB96西柚小辣椒chili新色314牛血色316 646,天津,86.0,2969.0
全澳旗舰店,传奇红樱桃润唇膏官网官方旗舰店正品今生变色口红女保湿滋润健康,湖南 ,88.0,3938.0
sephora丝芙兰官方旗舰店,Sephora/丝芙兰染唇膏口红唇彩釉不易脱色染唇液滋润显色持久正品,上海,109.0,6000.0
conandanube,chanel香奈儿口红58号106限量版正品116套装70礼盒装857山茶花627,广东 ,278.0,1193.0
金品数码城,正品Christian Louboutin CL萝卜丁口红女王权杖001m礼盒套装刻字,广东 ,549.0,690.0
lhkg旗舰店,ΙYSL正品口红大牌细管21唇膏滋润哑光持久小金条小众品牌旗舰店,广东 ,138.0,2311.0
天猫超市,INTO YOU女主角唇泥哑光唇釉唇膏唇蜜平价口红显白2g礼物旗舰店,上海,49.0,8000.0
植村秀官方旗舰店,王一博力荐植村秀小红方炙烈柔雾唇膏丝绒雾面棕色哑光BR784,江苏 ,260.0,2043.0
zeesea滋色旗舰店,ZEESEA滋色唇釉丝绒雾面哑光持久保湿唇彩唇蜜平价女学生款,广东 ,39.9,10000.0
雅诗兰黛官方旗舰店,雅诗兰黛口红倾慕唇膏 持久显色保湿滋润不掉色 420豆沙色 正品,上海,280.0,1237.0
dior迪奥官方旗舰店,【官方正品】全新Dior迪奥烈艳蓝金唇膏口红 新色丝绒999720,上海,350.0,35000.0
perfectdiary旗舰店,完美日记小细跟口红礼盒3支装周迅同款哑光丝绒唇膏显白唇釉,广东 ,249.9,25000.0
栀尚旗舰店,栀尚化学元素唇泥丝绒雾面哑光唇颊两用唇彩蜜唇釉学生款平价,广东 ,19.9,4160.0
girlcult旗舰店,【抢先预定】Girlcult玫瑰唇釉镜面水光唇蜜口吐芬芳唇泥霜,上海,99.0,10000.0
chanel香奈儿官方旗舰店,【官方正品】CHANEL 香奈儿炫亮魅力唇膏口红 浆果色 #99#172,浙江 ,340.0,
chanel香奈儿官方旗舰店,【官方正品】CHANEL 香奈儿炫亮魅力柔雾唇膏 黑管哑光136,浙江 ,340.0,
perfectdiary旗舰店,完美日记水光名片唇釉镜面漆光口红唇彩唇蜜新色持久显白学生,广东 ,69.9,20000.0
四季果鲜,Dior迪奥口红女哑光999滋润080套装888丝绒专柜礼盒装772大牌正品,广东 ,100.8,9000.0
3ce官方旗舰店,【官方正品】3CE云朵唇釉 哑光雾面持久晚霞口红needful烂番茄,江苏 ,110.0,10000.0
givenchy纪梵希官方旗舰店,【官方正品】GIVENCHY纪梵希美炸红丝绒唇膏女 N37哑光,上海,360.0,1657.0
mac魅可官方旗舰店,【官方正品】MAC/魅可绮幻花园限定系列口红大牌唇膏经典正红色,浙江 ,175.0,5000.0
3ce官方旗舰店,【官方正品】3CE细管唇膏 哑光丝绒雾面烟管口红plain铁锈红,江苏 ,125.0,10000.0
perfectdiary旗舰店,完美日记小金钻大都会博物馆联名口红保湿细闪女学生款唇膏正品,广东 ,79.9,15000.0
国信通1号商店,官方旗舰萝卜丁口红正品官网cl女王权杖小罗布丁限量001M礼盒套装,江苏 ,598.0,804.0
shop708090,纪梵希红丝绒口红哑光唇膏N37 333 n35 306小羊皮307大牌正品n36,江西 ,145.0,1511.0
ysl圣罗兰美妆官方旗舰店,YSL圣罗兰口红4支礼盒哑光新色1966小金条21小粉条214,江苏 ,1340.0,258.0
in20100101,Gucci古驰口红小碎花金管208/25/505/504/308大牌新款515巨折礼盒,广东 ,108.0,1538.0
沁水百合化妆品专营店,colorkey珂拉琪空气唇釉丝绒哑光雾镜面口红小众品牌学生款女平价,浙江 ,59.0,3634.0
稚优泉化妆品旗舰店,稚优泉哑光唇釉雾面丝绒唇彩蜜口红小众品牌女学生款平价唇泥唇油,上海,39.9,20000.0
杨博624,MAC魅可口红316chili小辣椒豆沙牛血色314/923唇膏大牌正品带礼盒,广东 ,82.0,3312.0
阿玛尼美妆官方旗舰店,Armani/阿玛尼小胖丁染唇液持久口红水感橘棕#200/#400,江苏 ,350.0,1128.0
初蔓化妆品旗舰店,4支|口红雨衣不掉色不沾杯不脱色防水持久旗舰店正品定妆神器女,广东 ,29.9,4986.0
tb079336027,传奇今生红樱桃唇膏女正品专柜legend age官方网旗舰健康变色,广东 ,50.0,6500.0
tang_yu_long,YSL圣罗兰限量小金条口红哑光杨树林唇膏 23/21/28/1966 大牌正品,广东 ,105.0,2529.0
charlottetilbury海外旗舰,Charlottetilbury CT钟情至爱限定系列口红水润细腻显色持久唇膏,上海,290.0,1486.0
宜优奈尔旗舰店,正品ΙYSL小金条口红杨树林哑光21礼盒套装联名宜优奈尔旗舰店,广东 ,258.0,1262.0
13237776707a,ARMANI/阿玛尼口红405挚爱哑光丝绒唇膏红黑管400#403#406礼盒装,上海,160.0,1360.0
我的店铺7788,dior迪奥口红999丝绒哑光772 888 720七夕520礼盒大牌正品旗舰店,广东 ,198.0,1391.0
dylan789889,香奈儿口红限量277狮子237 357 132 58号627山茶花礼盒装大牌正品,广东 ,258.0,1033.0
gucci古驰美妆官方旗舰店,【官方正品】GUCCI古驰倾色丝润唇膏 小碎花水光口红#203#25#500,江苏 ,350.0,1875.0
tb68346679,Dior迪奥口红滋润999哑光丝绒888烈焰蓝金520经典正红772 840 080,香港 ,235.0,1012.0
ganghuo520,纪梵希小羊皮口红306礼盒装888 n333 N35 307 n27 304大牌正品N37,广东 ,148.0,1353.0
花知晓旗舰店,花知晓口红泰迪熊滋润显白哑光平价学生素颜春夏奶茶色,江苏 ,69.0,20000.0
ysl圣罗兰美妆官方旗舰店,正品 YSL圣罗兰柔光小粉条口红 哑光显色持久214琥珀南瓜棕202,江苏 ,350.0,903.0
martin3278,into you唇泥心慕女主角哑光雾面丝绒唇釉学生款127平价0508,上海,39.0,10000.0
givenchy纪梵希官方旗舰店,【百亿补贴】GIVENCHY纪梵希高定香榭唇膏 小羊皮,上海,360.0,940.0
1210陈耀金,Chanel/香奈儿口红狮子头系列277#58山茶花627哑光132丝绒唇膏,上海,138.0,1625.0
liufenglong0707,圣罗兰口红ysl小金条21号色大牌正品26粉条唇釉方管01/1966/09/28,辽宁 ,119.0,1419.0
raye_mama,Joocyee酵色贝壳琥珀乐乐茶唇釉口红果汁水光镜面玻璃JC奶茶02女,上海,64.0,6500.0
hedonefashionsnobs旗舰店,HEDONE摩登时代唇釉醉生梦死丝绒雾面 哑光口红不掉色不沾杯唇泥,上海,99.0,7500.0
脯拘孝譬,正品Christian Louboutin CL萝卜丁口红女王权杖黑管001M礼盒套盒,广东 ,565.0,624.0
米拉诺米,YSL唇釉圣罗兰口红416/212/407/216哑光水光黑管401/211/208正品,广东 ,140.0,1186.0
四季果鲜,MAC魅可口红602chili小辣椒646脏橘色108牛血色316泫雅色大牌正品,广东 ,69.9,3526.0
贝壳里的亡灵,Dior/迪奥烈艳蓝金唇膏口红哑光丝绒999 720 840 558 772 668 626,四川 ,258.0,1052.0
dior迪奥官方旗舰店,【官方正品】全新Dior迪奥烈艳蓝金唇膏口红 新色丝绒999720,上海,350.0,35000.0
栀尚旗舰店,栀尚化学元素唇泥丝绒雾面哑光唇颊两用唇彩蜜唇釉学生款平价,广东 ,19.9,4160.0
perfectdiary旗舰店,完美日记小细跟口红周迅同款哑光丝绒唇膏唇釉女小众品牌豆沙色,广东 ,89.9,200000.0
mac魅可官方旗舰店,【官方正品】MAC/魅可子弹头/尤雾弹口红大牌正品唇膏显白923/602,浙江 ,175.0,5000.0
贝壳里的亡灵,YSL圣罗兰小金条33口红26 27 28 30 21小粉条202 214 1966 416 32,四川 ,128.0,1673.0
风和日丽6523,李佳琦口红雨衣不掉色不沾杯防脱色保湿唇膏防水持久正品定妆神器,广东 ,128.0,2338.0
shirleysong525,ysl圣罗兰小金条口红限量正品套装送女友杨树林全套礼盒大牌套盒,江苏 ,1498.0,208.0
媛媛小0728,古驰Gucci口红505小碎花口红25哑光金管208#308细管大牌礼盒,浙江 ,205.0,1507.0
mumuhao136,TOM FORD汤姆福特tf口红黑管69/27/16/08/80/511/26/100/哑光16,浙江 ,268.0,960.0
泰国正品美妆代购,ysl圣罗兰唇釉416小金条口红21圆管80小银条107正品大牌礼盒套装,香港 ,157.0,1007.0
onefire万火旗舰店,口红女故宫风雕花唇釉大牌正品礼盒装套装全套盒中国风彩妆化妆品,广东 ,89.0,2031.0
tb542633552,完美日记小细跟口红大牌正品哑光套盒细管L02套装L04礼盒限定学生,浙江 ,71.0,3464.0
colorkey旗舰店,colorkey珂拉琪哆啦A梦空气唇釉丝绒哑光口红雾面唇彩女平价显白,广东 ,69.0,10000.0
岳丽娟118,现货秒发！CL萝卜丁口红女王权杖黑管001m哑光正红色唇膏礼盒套装,河北 ,349.0,677.0
onefire万火旗舰店,口红故宫风礼盒唇釉唇彩套装彩妆套盒大牌正品礼物送女朋友化妆品,广东 ,188.0,773.0
chenfeihd99,完美日记天鹅绒红丝绒唇釉哑光V08学生V01口红V07莫奈至臻礼物女,安徽 ,39.9,8000.0
chanel香奈儿官方旗舰店,【官方正品】CHANEL 香奈儿炫亮魅力印记唇釉哑光 154 818,浙江 ,340.0,
chanel香奈儿官方旗舰店,【官方正品】CHANEL 香奈儿炫亮魅力唇膏丝绒系列哑光#58,浙江 ,340.0,
3ce官方旗舰店,【官方正品】3CE三熹玉水唇釉 雾面哑光口红烂番茄唇泥ins,江苏 ,110.0,10000.0
lhkg旗舰店,正品迪奥迪恩口红滋润999唇膏哑光大牌888小众品牌礼盒套装旗舰店,广东 ,89.0,4157.0
perfectdiary旗舰店,【主播推荐】完美日记丝绒唇釉迷你套组雾面哑光口红唇彩持久,广东 ,109.9,30000.0
perfectdiary旗舰店,完美日记小细跟口红礼盒8支装礼物周迅同款哑光丝绒女,广东 ,699.9,461.0
chiyuheng1995314,巨折 GUCCI古驰新品水润细管唇膏口红214 25 514 515 516 216 307,浙江 ,182.0,1401.0
melyshop旗舰店,colorkey唇釉珂拉琪空气丝绒镜面夏天口红小众品牌官方旗舰店正品,安徽 ,59.0,10000.0
卡姿兰官方旗舰店,卡姿兰小黑管口红丝绒哑光唇膏10斗士气质正红大牌官方旗舰店正品,广东 ,114.0,2566.0
天猫超市,colorkey珂拉琪空气唇釉丝绒哑光雾面口红唇彩持久显白平价学生,上海,59.0,9500.0
sunjackwong,口红礼盒装套装套盒正品全套 化妆品小众品牌大牌故宫中国风唇彩,广东 ,118.0,3118.0
multitennis,Dior/迪奥口红999正红哑光滋润888 520 080锻光丝绒经典礼盒装,广东 ,158.0,1151.0
千色店旗舰店,兰蔻口红196/505黑管丝绒雾面哑光胡萝卜色唇膏金管274/888正品,广东 ,269.0,1123.0
淘小鹿的世界,gfancy口红雨衣不掉色不沾杯持久正品防水定妆神器唇釉女李佳琦GF,浙江 ,39.0,7500.0
美洋洋009,圣罗兰1966口红方管哑光唇膏ysl小粉条214杨树林金条21号色礼盒装,上海,138.0,1264.0
法国娇韵诗官方旗舰店,娇韵诗水润丝绒丰盈唇膏口红持久不脱色737/742水润提气色,浙江 ,240.0,1020.0
tb306564520,Dior迪奥口红999大牌正品保湿持久滋润变色唇膏小样众品牌001/004,广东 ,108.0,2333.0
浪淘品,YSL/圣罗兰口红1966方管唇膏小粉条214杨树林小金条21号色礼盒装,上海,148.0,1152.0
植村秀官方旗舰店,王一博力荐植村秀小黑方漆光唇膏亮泽显色持妆lsor590,江苏 ,260.0,1614.0
稚优泉化妆品旗舰店,稚优泉水光唇釉镜面唇彩唇蜜染唇液学生款平价口红女唇油玻璃唇,上海,59.9,10000.0
卡姿兰宏达美景专卖店,卡姿兰口红官方正品平价女学生豆沙不掉色持久不沾杯小众品牌唇釉,北京,39.0,9000.0
romand海外旗舰店,【超级进口日】Romand果汁唇釉口红水润保湿镜面小众唇彩夏天新女,韩国,69.0,10000.0
卡姿兰宏达美景专卖店,卡姿兰口红女大牌正品哑光唇膏平价学生豆沙色不掉色不沾杯奶茶杏,北京,89.0,5500.0
我走在邊緣,YSL口红圣罗兰唇釉416 610 420 409杨树林黑管401 12黑盖211 212,山东 ,102.0,1059.0
京都shop,芭贝拉唇泥唇妮唇釉平价学生巴贝拉口红小众品牌504官方旗舰正品,河北 ,35.0,10000.0
judydoll橘朵旗舰店,Judydoll橘朵哑光唇釉唇彩女丝绒雾面平价口红唇膏学生款小众品牌,上海,59.8,8500.0
gogotales旗舰店,gogotales戈戈舞蝴蝶结镜面唇釉水光玻璃学生款平价夏天唇彩,河北 ,29.0,40000.0
pinkbear旗舰店,PINKBEAR皮可熊乖巧宝宝联名琉光镜面水唇釉口红礼盒3支装唇彩女,广东 ,119.0,15000.0
dior迪奥官方旗舰店,【官方正品】全新Dior迪奥烈艳蓝金唇膏口红 新色丝绒999720,上海,350.0,35000.0
栀尚旗舰店,栀尚化学元素唇泥丝绒雾面哑光唇颊两用唇彩蜜唇釉学生款平价,广东 ,19.9,4160.0
perfectdiary旗舰店,完美日记小细跟口红礼盒3支装周迅同款哑光丝绒唇膏显白唇釉,广东 ,249.9,25000.0
蜜泊雅旗舰店,蜜泊雅正品倾慕奢金口红女学生款不掉色不沾杯不脱色哑光小众品牌,河南 ,68.0,51.0
givenchy纪梵希官方旗舰店,【官方正品】GIVENCHY纪梵希小羊皮红丝绒n37套装散粉香水,上海,720.0,317.0
yunhao831,迪奥口红dior999 520大牌正品888 772 740丝绒红管 官方旗舰 礼盒,广东 ,205.0,934.0
美宝莲旗舰店,美宝莲羽绒唇釉丝绒雾面显白哑光口红持久唇彩豆沙橘棕复古红棕色,上海,119.0,3698.0
onefire万火旗舰店,口红女礼盒装唇彩套装大牌正品套盒化妆品生日礼物小众品牌中国风,广东 ,158.0,876.0
伊尼贝尔,Dior/迪奥口红小样专柜正品黑管999 888滋润哑光1.4g迷你试用唇膏,上海,18.8,20000.0
迪奇668899,Armani阿玛尼唇釉405烂番茄色415哑光206大牌红管正品丝绒205,广东 ,138.0,1678.0
哈妮柠檬520,传奇今生红樱桃唇膏女官方旗舰专柜正品滋润保湿变色健康,广东 ,39.9,3428.0
sckiquen旗舰店,胡萝卜素变色唇膏女保湿滋润补水小众口红不掉色不沾杯润唇膏唇彩,广东 ,69.0,9000.0
资莱皙旗舰店,李佳埼唇釉正品口红唇彩女不掉色夏天学生款平价小众大品牌不沾杯,广东 ,39.9,3912.0
小郭1806,口红大牌正品兰蔻196#505哑光唇膏粉金管888小野莓皮革274礼盒装,上海,138.0,1224.0
sunsetcolor旗舰店,618礼物迪奥曼尼套装999丝绒888送礼盒大牌正品联名旗舰店720,广东 ,458.0,496.0
zzr404948478,香奈儿口红277#237#257狮子头58丝绒唇膏山茶花627磨砂132礼盒装,上海,135.0,1273.0
yunhao831,阿玛尼口红405唇釉红管400 415 401 201 206 208黑管402大牌正品,广东 ,169.0,1187.0
霹雳小文哥,tf口红16tom ford汤姆福特大牌正品黑管80唇膏15哑光16 专柜礼盒,山东 ,219.0,935.0
卡姿兰丽尚专卖店,卡姿兰唇釉口红大牌正品小众品牌哑光不掉色不沾杯不脱妆平价学生,广东 ,79.0,4223.0
13237776707a,圣罗兰1966口红方管哑光唇膏ysl小粉条214杨树林金条21号色礼盒装,上海,150.0,1115.0
雅阁6666,Lancome兰蔻新品菁纯柔雾染唇液哑光唇釉口红288 196 274 481 888,上海,218.0,811.0
welsunder化妆品旗舰店,【旗舰店】迪奥曼尼正品口红999哑光七夕720礼盒888联名welsunder,广东 ,238.0,793.0
dior迪奥官方旗舰店,【官方正品】Dior迪奥烈艳蓝金挚红唇膏口红 红管999 641 436 851,上海,350.0,778.0
方糖婴童店,kiko双头唇釉口红103透明20唇蜜108 104 105双色不沾杯126雨衣127,浙江 ,64.0,5500.0
星星集团,正品Chanel香奈儿限定狮子头口红丝绒魅力唇膏58 277 237 267 132,上海,309.0,555.0
小小兔丶ck,mamonde梦妆蜡笔口红新10号哑光雾面女团色29蜜桃色唇膏笔23小众,上海,11.0,6500.0
sunniesface海外旗舰店,SunniesFace丝滑薄雾哑光唇膏平价口红不沾杯学生小众轻欧美,广东 ,80.0,9000.0
zeesea滋色旗舰店,ZEESEA滋色小冰棍唇釉丝绒哑光唇泥平价小众品牌旗舰学生款女,广东 ,69.9,8500.0
chanel香奈儿官方旗舰店,【官方正品】CHANEL 香奈儿炫亮魅力唇膏丝绒系列哑光58 62,浙江 ,340.0,
chanel香奈儿官方旗舰店,【官方正品】CHANEL 香奈儿可可小姐炫色唇膏 口红女不掉色,浙江 ,340.0,
qaqv旗舰店,正品迪奥美莱口红大牌滋润唇膏999正红888哑光小众品牌旗舰店奥迪,广东 ,81.0,3583.0
perfectdiary旗舰店,完美日记小粉钻口红缎色柔光唇膏女朱正廷推荐,广东 ,79.9,15000.0
mac魅可官方旗舰店,【官方正品】MAC/魅可全新渐变子弹头口红大牌唇膏滋润自然显白,浙江 ,180.0,2737.0
天猫超市,完美日记哑光唇釉女学生雾面染唇液唇蜜唇彩口红持久平价正品新色,上海,39.9,25000.0
天猫超市,colorkey珂拉琪小黑镜唇釉镜面漆光唇彩唇蜜口红持久显白学生平价,上海,59.0,7500.0
site旗舰店,SIT.E反高光唇釉粉镜头系列双头柔雾丝绒雾面哑光复古不掉色,上海,230.0,1206.0
intoyou旗舰店,INTO YOU空气感薄款唇泥哑光柔雾唇釉春夏口红持久显白女平价学生,浙江 ,59.0,20000.0
么么小玄子,3CE唇釉慕斯水感laydown丝绒雾面哑光口红taupe小众品牌平价学生,山东 ,48.0,7500.0
卡姿兰官方旗舰店,卡姿兰水吻雾吻唇膏大牌水润持久显白口红小辣椒色旗舰店官方正品,广东 ,99.0,2667.0
ysl圣罗兰美妆官方旗舰店,正品 YSL圣罗兰莹亮纯魅唇膏口红圆管保湿滋润80烂番茄83豆沙色76,江苏 ,335.0,755.0
小崩快跑,3CE口红丝绒唇釉哑光云朵豆沙雾面taupe砖红烂番茄IMMANENC铁锈红,北京,65.0,6000.0
天猫超市,完美日记小黑钻口红唇膏显白持久保湿补水唇釉平价正品春夏新品,上海,89.9,95000.0
1210陈耀金,Armani/阿玛尼口红405挚爱丝绒哑光唇膏红管206#400#415唇釉,上海,138.0,1335.0
intoyou旗舰店,INTOYOU水感唇釉 不掉色不沾杯雾面哑光口红平价学生唇蜜小众品牌,浙江 ,59.0,25000.0
dior迪奥官方旗舰店,【官方正品】全新Dior迪奥烈艳蓝金唇膏口红 新色丝绒999720,上海,350.0,35000.0
栀尚旗舰店,栀尚化学元素唇泥丝绒雾面哑光唇颊两用唇彩蜜唇釉学生款平价,广东 ,19.9,4160.0
perfectdiary旗舰店,完美日记小细跟口红礼盒3支装周迅同款哑光丝绒唇膏显白唇釉,广东 ,249.9,25000.0
浩南小范,chanel香奈儿口红58号152限量版正品116 56 57正装小样3.5g送礼盒,广东 ,119.0,1624.0
星火燎原之牧,CHANEL香奈儿炫亮魅力印记唇釉哑光雾面口红154 836 75 196礼盒装,上海,188.0,820.0
dior迪奥官方旗舰店,【官方正品】Dior迪奥魅惑星耀唇膏星钻口红740 744 847 667夹心,上海,350.0,675.0
阿玛尼美妆官方旗舰店,【官方正品】Armani/阿玛尼哑光口红红管唇釉405/205红棕色,江苏 ,310.0,702.0
uhue旗舰店,Uhue清透啵啵镜面唇釉口红唇彩唇蜜持久水光学生小众女夏天平价,浙江 ,69.0,8000.0
蜜柚派_miyo,Chanel香奈儿口红哑光持久58丝绒大牌正品唇膏女627山茶花赠礼盒,广东 ,116.0,4351.0
